,0
W0,1.2043974706443805e-09
W1,1.7410763941683172e-09
W2,8.517727634327343e-10
W3,1.0376116965638005e-08
W4,3.718837793265095e-09
W5,2.743374860614267e-09
W6,2.3984086938710902e-09
