,0
W0,5.985359985416494e-09
W1,1.1220039008996707e-08
W2,2.3367647816741055e-09
W3,4.501698680492439e-09
W4,3.0447779852948997e-09
W5,4.249329332850493e-09
W6,1.316191711175918e-09
