,0
W0,2.4715065549685278e-09
W1,5.302350780667098e-10
W2,6.627474791187637e-09
W3,4.569415956723333e-10
W4,1.9171880749624393e-09
W5,9.607206141737379e-10
W6,1.2970787000021744e-08
