,0
W0,1.2907864777034206e-09
W1,2.5696257344165474e-09
W2,2.8612501257185836e-09
W3,5.772012867666376e-10
W4,8.632038528411101e-09
W5,8.012963070846979e-09
W6,6.3906200331587115e-09
