,,W0,W1,W2,W3,W4,W5,W6
F0,S0,4.197655524363223e-08,2.6948562943778458e-08,3.4704696787790385e-08,5.0047552474494955e-08,3.6755807165442994e-08,5.635601492002347e-08,8.214818267727779e-08
F0,S1,5.14357357122213e-08,6.18553196710149e-08,3.5937702861241883e-08,6.075223623224874e-08,4.0097906124968934e-08,9.391808125406598e-08,8.874385611064043e-08
F0,S2,6.448518148967522e-08,6.719369308678522e-08,3.919174508381664e-08,7.532446424226354e-08,4.5199518510826935e-08,1.319143449559467e-07,9.55700701027443e-08
F0,S3,9.067832451832856e-08,5.117106280021302e-08,5.150237454397175e-08,7.228758473286093e-08,6.124146925365311e-08,1.201158033892786e-07,1.0615962074257003e-07
F0,S4,6.152980620673513e-08,5.093389699778256e-08,4.252651436597494e-08,7.222004758807259e-08,5.682947849504039e-08,1.3513980878795637e-07,1.1083042471844213e-07
F0,S5,8.338312188771565e-08,132.0543651744485,1.3187024424458094e-07,2.2452710380028833e-07,1.5181500280884155e-07,12.729464936416528,6.293021356338164e-07
F0,S6,4.7718781324163094e-08,3.3362235435898464e-08,4.410647747657402e-08,7.498013694725769e-08,4.2435548700142656e-08,6.64350814800697e-08,1.3181660437727145e-07
F0,S7,4.957511573186016e-08,2.5908502908603852e-08,3.0237801419240554e-08,6.523483252616612e-08,3.334508716083168e-08,6.124417054214426e-08,8.43719546311177e-08
F0,S8,1.4740459049835963e-07,1.3738530364805183e-07,3.907100154193816e-08,8.13350111661199e-08,6.666408923744701e-08,4.449301981896683e-07,1.0190872451381494e-07
F0,S9,3.8743940522263846e-08,2.6093989525847684e-08,3.0405260801973915e-08,4.830682851184264e-08,3.4004766464627486e-08,5.0393643403833396e-08,7.937212835220401e-08
F0,S10,5.337708114580387e-08,3.787262185553617e-08,4.704657148064233e-08,5.789030629873638e-08,5.0835384019364114e-08,7.70192237823772e-08,1.0358213062717356e-07
