,0
W0,5.828410087893587e-09
W1,2.9808266965858365e-09
W2,2.0602514805290184e-08
W3,8.884536439879298e-10
W4,1.4218858312986526e-09
W5,9.983508464372903e-10
W6,1.0012006113058192e-08
