,0
W0,7.69870367456349e-09
W1,3.6406854975190583e-08
W2,2.9920452782050692e-09
W3,1.8199360907189543e-09
W4,6.386957185355868e-09
W5,8.15723166791571e-09
W6,0.00018382383393555912
