,0
W0,1.9723388477999038e-09
W1,1.3131136178401448e-09
W2,4.0227154940453147e-10
W3,1.2359994139288233e-09
W4,3.0473368273220553e-10
W5,6.074750147355701e-09
W6,9.340417328473904e-10
