,0
W0,1.7508638983088076e-10
W1,6.535093577397788e-10
W2,4.045257462337304e-10
W3,6.579242706195032e-10
W4,1.8294650239170096e-09
W5,8.244643856514244e-10
W6,9.209362161755053e-10
