,0
W0,1.988349374038023e-09
W1,5.371255773489736e-09
W2,1.0063950228733631e-08
W3,4.5535624160208946e-09
W4,3.686316141227053e-09
W5,1.245992198306567e-08
W6,6.560221255114129e-10
