,0
W0,1.4473178211460436e-10
W1,5.488029586331322e-09
W2,6.372175009872194e-10
W3,2.4958277666797812e-09
W4,1.3451108005213541e-09
W5,1.647397607218437e-08
W6,2.307520841071664e-10
