,0
W0,2.233978868559916e-08
W1,1.7721991651953317e-09
W2,3.7548275599874614e-09
W3,3.514892821243621e-10
W4,1.1956089451814478e-09
W5,8.57558724032259e-09
W6,5.7193808244981874e-08
