,0
W0,3.1785323262312204e-09
W1,1.6504856259480505e-08
W2,1.4025127725858508e-09
W3,1.847979880231776e-09
W4,1.1184184689483345e-09
W5,1.2182847508590555e-08
W6,1.017418815862925e-09
