,0
W0,5.820796178390708e-09
W1,2.065779103332943e-09
W2,1.7543388963758844e-09
W3,2.891425321394081e-09
W4,1.0574826569964557e-09
W5,4.702186529037533e-09
W6,2.9848540306076643e-09
