,0
W0,3.196918285652828e-10
W1,1.3088546690909197e-08
W2,3.1652890863931304e-08
W3,1.1237111241513276e-09
W4,2.843363322568848e-10
W5,2.3085132694333765e-09
W6,0.00020564991790128498
