,0
W0,4.3730594700974734e-09
W1,1.407579497403333e-09
W2,2.5050315377583843e-08
W3,4.053959279382013e-09
W4,1.7843072130929727e-08
W5,4.6501948958166395e-09
W6,3.6292132854498504e-08
