,0
W0,1.9152401886657344e-09
W1,2.2355600703960476e-08
W2,4.2302483738154706e-10
W3,5.56973647047876e-06
W4,4.929518682139644e-09
W5,1.3852688107718336e-08
W6,2.0045514248501206e-08
