,0
W0,1.1400964616825604e-09
W1,1.5800217800787664e-09
W2,5.311265871554838e-10
W3,1.869915000618505e-09
W4,1.2970358120867331e-10
W5,9.902547670748163e-10
W6,1.2375083513482822e-08
