,0
W0,6.699318766401063e-09
W1,3.0994891098146127e-09
W2,2.0322689087137746e-08
W3,6.358192861100065e-09
W4,8.618738500665302e-09
W5,8.366571213613838e-09
W6,8.893911840335279e-08
