,0
W0,1.8562984482883849e-09
W1,2.137812382674298e-08
W2,1.651118686218922e-09
W3,6.644732986060831e-09
W4,1.3536737286656832e-08
W5,5.193401264591558e-10
W6,3.210440802092762e-10
