,0
W0,2.5777059375897693e-09
W1,1.117303138897796e-09
W2,5.389666490884792e-10
W3,1.943875171939169e-09
W4,8.599138068277057e-10
W5,6.453433787356744e-09
W6,1.1834325408521806e-08
