,,W0,W1,W2,W3,W4,W5,W6
F0,S0,2.396161348162939e-08,9.681680228195572e-08,2.481926068938415e-08,5.636348826423959e-08,7.648848501631795e-08,1.2101553201647003e-07,4.287478267516856e-08
F0,S1,4.249169295772757e-08,8.772995240747919e-08,6.529348141689672e-08,7.763957759612855e-08,1.657967786269075e-07,1.8917006841975665e-07,6.093891681914891e-08
F0,S2,2.5027959565711105e-08,8.292836960355625e-08,4.264207360104017e-08,7.054648702809813e-08,1.525098520766878e-07,1.1264060189835588e-07,6.463156874758334e-08
F0,S3,3.492318509748279e-08,206.40463313461942,161.49177387472238,97.32781098473549,31.677285756876607,4.2411082757576126e-07,189.09494476617863
F0,S4,2.9292408283421022e-08,9.071709401364888e-08,5.2034151883795567e-08,8.963423206237228e-08,1.4904426310347375e-07,1.4307038280570876e-07,7.281624561455424e-08
F0,S5,1.5006914881134347e-08,4.7597680344416505e-08,2.0373000614355124e-08,4.535100640900947e-08,5.396566491411046e-08,6.051693114611681e-08,3.3992033938527505e-08
F0,S6,1.722205271997509e-08,6.434591373225599e-08,2.920829332277906e-08,4.429192900782096e-08,7.659370905117859e-08,7.419244876836821e-08,4.051792442551456e-08
F0,S7,1.5868562577380155e-08,5.33285555643064e-08,2.6617749537946356e-08,5.350328214198673e-08,6.437232016240585e-08,6.798229229673457e-08,4.1861915045160015e-08
F0,S8,4.897532038490797e-08,184.64891915380352,3.190266690617695e-08,7.808150127796494e-08,1.0310997214680455e-07,42.26124173963371,5.322019056282007e-08
F0,S9,2.192152287599664e-08,6.460315886344914e-08,3.4263649006622116e-08,5.404572296160642e-08,8.671818396604224e-08,8.857764239950907e-08,4.879650944700048e-08
F0,S10,2.1145118290678735e-08,5.0514279099733085e-08,2.2240492786870322e-08,4.877010818290056e-08,6.508136498587072e-08,7.703916535627595e-08,3.7413609598052355e-08
F0,S11,2.8567724660860528e-08,8.169180385397747e-08,2.8557474967787818e-08,1.1896885836786888e-07,1.0551610781183081e-07,1.1857808117183452e-07,6.2795120406657e-08
F0,S12,2.0417276474676075e-08,5.754236509512475e-08,2.949703063296265e-08,6.290285585414932e-08,7.135787119464841e-08,8.776436180797601e-08,4.4123075770082246e-08
F0,S13,2.5768713991960144e-08,6.894079616734564e-08,8.135349615873899e-08,6.813077081676132e-08,1.503845900083358e-07,9.668682866180538e-08,6.748295303757732e-08
F0,S14,3.598958720875329e-08,5.731033003628251e-08,3.9546148853716857e-07,6.021047074973239e-08,0.0016598836846503833,1.1424962441402624e-07,8.250605517886861e-08
F0,S15,2.9198405482389278e-08,5.3520421110113275e-08,6.169566595880682e-08,5.831602640396524e-08,1.979148185949805e-07,9.722699126434001e-08,6.028051584616462e-08
F0,S16,2.1490786321671798e-08,9.338715834595297e-08,3.0617005384434897e-08,5.112229488574542e-08,7.336504367203649e-08,1.0963174258191315e-07,4.1069064799010615e-08
F0,S17,2.2145029621157596e-08,7.465942827584292e-08,2.3448015197648184e-08,5.079676481242533e-08,6.523342376111486e-08,9.419431535554706e-08,3.8934704985049306e-08
F0,S18,3.210305529144093e-08,9.192882454870302e-08,6.012115652884541e-08,4.0901129856627417e-07,1.90811332610041e-07,2.4481833465414346e-07,1.1883676487938162e-07
F0,S19,1.5864684081131402e-08,5.37897942175015e-08,1.9665879727532474e-08,4.449000494925686e-08,5.155838177770019e-08,6.651841144694322e-08,3.373672557337235e-08
F0,S20,2.3345746018983174e-08,5.7707142626132036e-08,7.063308308180768e-08,8.926641453217518e-08,1.2272713605972826e-07,9.184542646756181e-08,7.076363234865867e-08
F0,S21,3.8878581422222474e-08,4.002029438411993e-07,5.501331615355933e-08,6.849124573725834e-07,1.9125877036911657e-07,6.376943516800622e-07,1.3073928455431627e-07
F0,S22,1.6457490624968136e-08,4.442152095805994e-08,1.7460717343686278e-08,4.245800258804773e-08,5.054410924316082e-08,6.085944989435302e-08,3.06638957870377e-08
F0,S23,1.6810972592402848e-08,4.890537696646681e-08,2.2919429216961262e-08,4.87997017856371e-08,5.7918109690969146e-08,6.792934910008275e-08,3.5604588638053814e-08
F0,S24,3.080393376885181e-07,1.0462432547433678e-07,9.109582063033041e-08,8.878012126904038e-08,8.711987331285448e-07,4.3725503582918377e-07,8.916183114544226e-08
F0,S25,1.5953077531627284e-08,5.043189609234434e-08,3.0153205622765365e-08,5.511864538419004e-08,7.378448374566434e-08,6.411817249941444e-08,4.548658812296495e-08
F0,S26,1.972591884097202e-08,1.2183336595681313e-07,2.5938019192239312e-08,6.368670508296485e-08,7.495834980805523e-08,1.0574015924994664e-07,4.8011815066502255e-08
F0,S27,2.315797776240843e-08,5.481562004718283e-08,2.3455160660118804e-08,4.9472965989414727e-08,6.91546652701564e-08,9.053021517136375e-08,3.775608948122255e-08
F0,S28,141.2055628592712,2.0533609691741833e-07,6.948672074520434e-08,1.377468061069307e-07,46.71100569079879,277.46130970693935,1.31265793741076e-07
F0,S29,1.6616514150401367e-08,5.1551156284759195e-08,2.9690862203030495e-08,7.846480855322689e-08,8.489192261117343e-08,7.235851306800074e-08,5.324380684698113e-08
F0,S30,1.6620253084080792e-08,4.3573368850816796e-08,1.8066334554358422e-08,4.009557829087051e-08,5.111454021894821e-08,6.195038745357697e-08,3.068019389933007e-08
F0,S31,2.1596807470452762e-08,6.447700263510932e-08,2.4189523156852615e-08,4.9050555726670996e-08,6.812378206783251e-08,8.609349690801523e-08,3.92495010748557e-08
F0,S32,1.6406194374998675e-08,4.8793448281117314e-08,1.8684527469117766e-08,4.9419797942071255e-08,5.1212568274666e-08,6.953664784355494e-08,3.352902146836687e-08
F0,S33,5.422950971000394e-08,1.0564445706186956e-07,7.281832442765114e-08,1.6492745487677488e-07,2.836129549182612e-07,2.5857391921330094e-07,1.0162477516210028e-07
F0,S34,2.298929065125501e-08,4.950975889956316e-07,3.268340492331012e-08,70.19367949817337,1.1321327288825676e-07,1.7055726768837502e-07,1.5820282323605307e-07
F0,S35,2.343044572354311e-08,1.377592401409751e-07,4.0734931272781404e-08,17.015424589246937,1.5494484947116165e-07,1.908531438348857e-07,1.759102395164289e-07
