,0
W0,1.8757067232755276e-08
W1,1.0512740900026074e-08
W2,1.134210836362115e-09
W3,3.775454393561972e-10
W4,1.2285314987536822e-09
W5,1.3628358441764021e-09
W6,1.5177565870772014e-09
