,0
W0,5.513112300015166e-09
W1,1.2765252743740518e-08
W2,2.055018133440001e-08
W3,8.76097183688529e-09
W4,3.7400416097455036e-10
W5,3.015275029660813e-09
W6,3.3588677395002264e-09
