,0
W0,5.872804575979273e-09
W1,3.3998286075309636e-08
W2,1.7423467113530933e-09
W3,4.4808552424058234e-09
W4,4.89798068770142e-09
W5,1.0819121154526101e-09
W6,1.3149018540659085e-09
