,,W0,W1,W2,W3,W4,W5,W6
F0,S0,8.32464791534092e-08,165.96175942524152,1.4322241718175793e-07,6.121024919119923e-08,4.7076217256149146e-08,2.2804152748045763e-07,1.2796441664023766e-07
F0,S1,7.986545574300451e-08,9.939538212199554e-08,4.0790292940394745e-07,7.908775425068756e-08,5.0244776483030655e-08,6.918803935189635e-08,4.016553752588975e-07
F0,S2,8.262128258661333e-08,8.135399362217602e-08,5.412635326153317e-08,4.2223752180585103e-08,3.265635935174352e-08,6.622643560212433e-08,6.833296268693031e-08
F0,S3,7.877455505671664e-08,9.36571225549872e-08,7.031291585620748e-08,8.233675586682213e-08,3.790966599507649e-08,6.846552046310144e-08,1.4198563129565563e-07
F0,S4,9.401298885134372e-08,7.063555724630406e-08,5.379507358575866e-08,4.102445058813271e-08,3.8493738398096574e-08,6.445367208934922e-08,6.893635618780637e-08
F0,S5,9.913386835077842e-08,7.044752429318726e-08,6.3810556994827e-08,4.6436462383124974e-08,4.825942727293449e-08,6.543139567478671e-08,8.786608693685576e-08
F0,S6,1.123103569534208e-07,9.73586617054959e-08,9.495929154547494e-08,5.584947029382853e-08,6.452391001309818e-08,8.691067042398372e-08,1.0827264274094941e-07
F0,S7,1.3888378254967615e-07,1.2975617948359787e-07,7.726678040017445e-08,5.86323981661373e-08,5.968980853883823e-08,1.2671401008952197e-07,9.947488393596722e-08
F0,S8,9.380080027543333e-08,1.9354389447138515e-07,1.8886555459583057e-07,1.6514889524878168e-07,5.147963498540508e-08,1.0280897078032114e-07,3.7426867742724e-07
F0,S9,2.1871737942132272e-07,1.7883103909669107e-07,1.0990352969623655e-07,5.658968073017951e-08,9.135399503957932e-08,2.667809685652632e-07,1.1469385570732874e-07
F0,S10,1.5010143795574542e-07,64.17054820902732,9.331815468192198e-08,721.0253055865155,5.373339979566614e-08,29.943160077732298,356.34203943043906
F0,S11,1.2257578755811792e-07,2.548945611951954e-07,8.803587717720137e-08,5.566402862914395e-08,5.205402252881573e-08,1.7688007955529564e-07,9.870180502018204e-08
F0,S12,1.330180089483378e-06,9.568134864922375e-08,2.4788717060696696e-07,6.610869634830681e-08,171.03089178838994,1.647452288591262e-07,1.453718118030255e-07
F0,S13,1.1689567879044076e-07,1.6666639125686484e-07,21.31231719537116,1.0071353994420745e-07,8.142125190098483e-08,1.2551434832913113e-07,3.2916805831959466e-07
F0,S14,9.604676636729724e-08,1.2161962382244346e-07,9.516112785754098e-08,4.935226391801221e-08,4.5263777961324134e-08,9.399924016245756e-08,9.833113597609163e-08
F0,S15,1.0313307337878502e-07,7.767915128457877e-08,6.006312917620235e-08,4.2717461760373095e-08,4.336384742494054e-08,7.381157057046114e-08,7.476932069119941e-08
F0,S16,1.0463165478977717e-07,2.534878997955077e-07,7.428661765339016,1.7484680135403147e-07,5.1958174940568126e-08,1.185584628220285e-07,3.254259769976596e-07
F0,S17,4.263821322872083e-07,1.0698486959896965e-07,1.3426176145935742e-07,7.59490041223368e-08,1.9497566340241726e-07,1.6104354106625857e-07,1.3872887378383276e-07
F0,S18,9.269260787804045e-08,4.057437912851754,1.287577507752482e-07,58.446036924698774,4.8717055685394086e-08,1.7614556521811533e-07,3.3356677913285995
F0,S19,8.841475238161552e-08,9.427386047943457e-08,6.124702012767767e-08,5.2034735646615225e-08,3.981924886337416e-08,7.873643175296014e-08,9.19480012129051e-08
F0,S20,1.061062968050848e-07,9.338786007891732e-08,1.0195964014811184e-07,5.893731646914621e-08,5.372524877839526e-08,8.115373668573267e-08,1.3818191128160808e-07
F0,S21,1.0443867171641578e-07,8.669906729050218e-08,6.64622842895084e-08,6.356918524114258e-08,4.4333391538710314e-08,7.75335275142953e-08,1.040753663650464e-07
F0,S22,1.4273921074795904e-07,1.2679782971517367e-07,3.9577014888038234e-07,1.754747857223105e-07,1.0272156789517288e-07,1.0850369173219514e-07,1.958040629552672e-06
F0,S23,8.338590541237951e-08,9.155296160932995e-08,5.5281581633665845e-08,5.094511308744339e-08,3.615939548168063e-08,7.421305651644363e-08,8.349064342482104e-08
F0,S24,1.295759142094095e-07,1.842286339957872e-07,4.945130005528066e-06,1.7541287850913617e-07,1.0216338388446348e-07,1.4733456977834015e-07,20.42621612160802
F0,S25,1.443201685444095e-07,3.219798598868041e-07,6.282752794718089e-07,2.3208295380242066e-06,7.253578516092752e-08,1.7970528731276e-07,51.60019040391712
F0,S26,1.0353175136649586e-07,1.0564452289649273e-07,9.408300496520929e-08,1.0812957584880537e-07,4.39714881396044e-08,8.024986105314289e-08,1.4636654565636612e-07
F0,S27,7.81865037288602e-08,1.1001715669493579e-07,6.054896842992433e-08,5.0541261170391215e-08,3.557503066372147e-08,8.151120671674391e-08,8.596828058452483e-08
