,0
W0,2.0462992411651726e-09
W1,8.215783608989114e-10
W2,1.0991749732625067e-09
W3,6.554674802927707e-09
W4,2.221149153491808e-09
W5,9.890785968025284e-10
W6,1.4330958642005953e-10
