,0
W0,1.503256852330992e-09
W1,9.090380670429e-10
W2,8.450513178104302e-09
W3,7.936277413023163e-09
W4,1.8282563241101004e-09
W5,4.747484627642962e-10
W6,2.2209070915657492e-08
