,0
W0,6.944475217096624e-09
W1,9.551638369131865e-10
W2,1.0065842603879105e-09
W3,1.0417540940999004e-08
W4,3.786246871584353e-09
W5,8.184935285093786e-09
W6,5.751826792632642e-10
