,0
W0,9.78330749745737e-11
W1,3.7303915512154617e-10
W2,2.066478765883062e-09
W3,1.1123634235943314e-09
W4,2.7678392910956973e-10
W5,1.6346839437630933e-09
W6,1.7562167720086563e-08
