,0
W0,2.6676458819707705e-09
W1,1.4027385253356783e-08
W2,4.0264847012139176e-10
W3,3.3096674290078454e-09
W4,2.2854396153348944e-09
W5,4.559559307892869e-08
W6,1.3155322386992907e-08
