,0
W0,4.456909952210708e-09
W1,1.4603931619561195e-08
W2,6.3301270891713565e-09
W3,1.532638238543882e-09
W4,1.9487167435272568e-10
W5,2.4120195396548638e-08
W6,1.3523448694208184e-08
