,0
W0,6.056542933841058e-09
W1,2.6550752085796603e-07
W2,1.5966055033622695e-08
W3,1.3504387608165302e-09
W4,1.1090484308695638e-08
W5,1.2873070609487057e-08
W6,6.544353281512372e-09
