,0
W0,2.566534207382176e-09
W1,3.205535148431693e-08
W2,2.4847547352990773e-09
W3,1.7008477959379318e-09
W4,7.926287592940895e-08
W5,2.103913043782768e-09
W6,7.532673373944476e-10
