,0
W0,3.276631077575587e-09
W1,1.7334939927948767e-08
W2,2.579150670811714e-09
W3,5.928048718573109e-09
W4,1.2329646192910106e-09
W5,3.7051240964203203e-09
W6,3.3090020723491875e-09
