,0
W0,1.6753410880809838e-09
W1,1.1706808855649342e-09
W2,6.586968415156491e-09
W3,1.6116310508351717e-09
W4,1.037008034998621e-09
W5,5.83897585837434e-09
W6,5.5750103422624875e-09
