,0
W0,1.5066956904341566e-08
W1,9.471369244451466e-10
W2,2.3632247825311478e-08
W3,4.5625262456994164e-09
W4,6.355272974545301e-10
W5,3.1419209456373665e-09
W6,1.54743096114629e-09
