,0
W0,2.9166274950753746e-09
W1,7.669548329758413e-10
W2,3.9371839122281926e-10
W3,2.8820844599763973e-09
W4,2.5809947512556164e-09
W5,3.3224160089773136e-09
W6,9.367391307080197e-10
