,,W0,W1,W2,W3,W4,W5,W6
F0,S0,7.43327231247078e-08,1.2528983471298767e-07,6.943275127071984e-08,5.857879312754664e-08,4.496975699032481e-08,1.0600786621010852e-07,8.129363818653739e-08
F0,S1,28.71205715121348,8.804998317394626e-08,17.012110858830454,1.033878078646078e-07,24.285983032331227,21.35482539940867,17.033715385531114
F0,S2,8.416833148604396e-08,605.8663079352796,6.290447427865839e-07,178.19240642693777,7.564302002182244e-08,148.88386938966076,103.45776848783791
F0,S3,5.585129164485038e-08,2.762119913773129e-07,8.259115731815665e-08,1.8633183088051174e-07,5.470126634441534e-08,1.0605973392165563e-07,1.3476699864600122e-07
F0,S4,5.1957543356568205e-08,1.0093016983603804e-07,6.613586272652239e-08,5.113242102415412e-08,3.842556815685038e-08,8.046298114235193e-08,7.758588254236127e-08
F0,S5,4.674994783552063e-08,8.31348756711953e-08,5.432657464844825e-08,4.0564625957146154e-08,2.9028975935921597e-08,8.337106618712608e-08,5.819132455521652e-08
F0,S6,7.427661286949439e-08,1.1187500619046413e-07,6.203361189405696e-08,5.134035116254951e-08,4.206094880819571e-08,1.2712363521240626e-07,6.414295751468329e-08
F0,S7,3.7105564376169563e-08,7.553476723970364e-08,3.958104847101577e-08,5.719710728402576e-08,2.4075673909611224e-08,6.957681368648296e-08,6.212875589457165e-08
F0,S8,4.0691508924796124e-08,7.066577217255136e-08,3.8303525228941664e-08,6.619613152325838e-08,2.6050688534673305e-08,6.094391365805006e-08,5.7081082180242146e-08
F0,S9,6.492031046420659e-08,6.949767669574752e-08,4.484393548827467e-08,5.01793121507921e-08,4.0978924242159985e-08,1.1137371656237547e-07,6.470614508044697e-08
F0,S10,6.751791418716642e-08,6.310084872938024e-08,5.7557148625317896e-08,2.3699956753412864e-07,4.754800283340453e-08,9.919918084077337e-08,1.9351270676150542e-07
F0,S11,6.729544267481444e-08,6.471667397114498e-08,4.9774276601700146e-08,3.5780435573842855e-08,4.459154114208915e-08,9.120483571736095e-08,5.045986916479344e-08
