,,W0,W1,W2,W3,W4,W5,W6
F0,S0,6.497374091933296e-08,4.6977202815472376e-08,3.360665281952499e-08,4.2568757801104764e-08,3.663722719589215e-08,1.1003548905658927e-07,4.750768955474587e-08
F0,S1,6.446646920057958e-08,3.1254054379005786e-08,3.187424144481555e-08,4.1700171524602174e-08,3.372466101525056e-08,8.855478757783871e-08,4.3676139791134095e-08
F0,S2,8.043240906733112e-08,5.2905288129220245e-08,3.580109030107538e-08,6.995650794568476e-08,4.076067897322209e-08,1.42314116436896e-07,5.695603242523651e-08
F0,S3,6.207856810034419e-08,2.7420842152531315e-08,2.828626989582245e-08,4.137536223791793e-08,2.93527818294647e-08,7.60211040766837e-08,4.011657756992266e-08
F0,S4,7.729178425991355e-08,3.092644400923728e-08,3.578152282858657e-08,4.68403573347278e-08,3.743066628298126e-08,9.34500919192962e-08,5.006153927866824e-08
F0,S5,6.514019317945074e-08,3.142952758306624e-08,4.791611446274349e-08,5.934772793566681e-08,4.049746463313795e-08,8.929115877841724e-08,6.534074737213954e-08
F0,S6,7.254948972685832e-08,3.140989366687879e-08,4.131043685502424e-08,1.0140450179325298e-07,4.093294887402716e-08,9.842586443401944e-08,1.063196425132105e-07
F0,S7,8.39538069747536e-08,4.29789657482284e-08,4.180390241776387e-08,5.714368618108992e-08,4.5520995203105375e-08,1.2672073056441793e-07,6.358039619541728e-08
F0,S8,1.0087678647135704e-07,2.5431483648419523e-08,4.144863408336205e-08,4.477843704399573e-08,4.7072947338846525e-08,9.124964363579813e-08,5.1030088376908495e-08
F0,S9,7.64917017977135e-08,3.152979993491592e-08,3.913558531487991e-08,5.063759214504068e-08,4.756243544923431e-08,9.147091562852663e-08,5.230147136506793e-08
F0,S10,1.660949226389194e-07,2.9548868507796447e-08,4.246355012952817e-08,5.2714120670705414e-08,6.266055820935149e-08,1.5787453227324221e-07,5.365298803352597e-08
F0,S11,5.989964605449476e-08,2.609224717173027e-08,3.180520126129033e-08,4.368498421261255e-08,3.171839094928496e-08,7.514689509354954e-08,4.58503512440275e-08
F0,S12,1.312366580122897e-07,4.66935483952354e-08,4.376822794732583e-08,7.407189292248615e-08,5.585325113883583e-08,2.1694828612574558e-07,7.28284670084456e-08
F0,S13,6.179412760562826e-07,4.157091849611514e-08,1.2381214041545696e-07,6.519254054852181e-08,3.630322672693737e-07,6.651342881666914e-07,8.600822412125992e-08
F0,S14,7.733109259558899e-08,4.832258717529349e-08,3.881655193431618e-08,4.349931316502759e-08,4.315527162664695e-08,1.2605166375355928e-07,5.1931716264909515e-08
F0,S15,6.947781310902614e-08,4.003053263233292e-08,3.617255915207563e-08,6.503858087997876e-08,3.718648720306708e-08,1.1436557582322912e-07,6.221832662763626e-08
