,0
W0,9.608642770331244e-10
W1,3.3055566062145662e-09
W2,1.6588754259139193e-08
W3,3.0834301778526196e-10
W4,9.976778403419928e-09
W5,1.4999629316392316e-09
W6,3.848984997389948e-08
