,0
W0,3.259786995890579e-09
W1,2.367490314902909e-09
W2,1.718722608679002e-09
W3,6.064310165143637e-10
W4,2.4370079287905355e-09
W5,6.56176002422626e-10
W6,4.92930840589878e-09
