,,W0,W1,W2,W3,W4,W5,W6
F0,S0,3.504656509137139e-08,5.007089358970048e-08,5.5594582596160186e-08,3.42617134481536e-08,4.261610631151248e-08,4.4190778768822435e-08,9.086632864287003e-08
F0,S1,3.100242575667225e-08,3.678330457268397e-08,4.941708471834505e-08,3.2959540810002484e-08,4.025187609656895e-08,3.753531386231392e-08,8.197163867496703e-08
F0,S2,3.390818524180014e-08,5.918080198183263e-08,7.377868949818215e-08,4.277980534013365e-08,5.264608601806732e-08,5.015579493961126e-08,1.293173886075951e-07
F0,S3,4.0009947979315994e-08,7.369668083937566e-08,1.1566852224496924e-07,5.346838259172099e-08,6.501689307087788e-08,5.314387045308895e-08,1.7582403554186513e-07
F0,S4,3.7100792798583836e-08,4.7405746541813756e-08,1.6246437011332468e-07,6.300933574668023e-08,7.524168601784356e-08,3.932907953237865e-08,3.528516856257557e-07
F0,S5,4.317502510105932e-08,6.153647191943254e-07,6.081167120535345e-08,1.315851934640055e-07,4.750073982743798e-08,1.2871948781179748e-07,1.5788078126755572e-07
F0,S6,4.7877612095723586e-08,9.661051415009263e-06,8.190957134853388e-08,7.779656344913468e-08,5.335780713011651e-08,1.435526074389039e-07,1.6659242120814896e-07
F0,S7,3.327263895629356e-08,4.644359045295481e-08,1.8166599154711865e-07,3.504062902252985e-08,8.003955367817334e-08,4.3730541484794125e-08,1.9373390650031773e-07
F0,S8,3.889350704354596e-08,5.594819736502301e-08,5.461255265541171e-08,4.196330316649677e-08,4.417145607589082e-08,4.844713949504251e-08,9.817191748107172e-08
F0,S9,3.9922669844154825e-08,5.492397748721795e-08,8.137677485995843e-08,4.9885973520362094e-08,5.4380058966272164e-08,4.175659024872242e-08,1.4519380343996019e-07
F0,S10,3.3363117857869106e-08,4.7466723163288615e-08,7.224184061830122e-08,4.3832481536380864e-08,4.805617625142306e-08,4.444356221662786e-08,1.2748043383246515e-07
F0,S11,5.4310655646817415e-08,6.265699730059208e-08,5.5034732637749135e-08,4.233628517537848e-08,5.566523449214141e-08,6.597324876970937e-08,9.811891704643388e-08
F0,S12,3.0455434354012374e-08,5.055487701528421e-08,5.640902826096098e-08,3.262299319590568e-08,3.9253729367882514e-08,3.8977628212816095e-08,8.812657106083871e-08
F0,S13,3.603078641246205e-08,7.703564361862146e-08,140.25595657756259,5.919025540336865e-08,1.4103327289416278e-07,7.206111459646296e-08,81.0265123483665
F0,S14,3.065143151518466e-08,4.4892483633709904e-08,6.991286014824462e-08,5.513213184361218e-08,5.2307138948133083e-08,4.1226533313609326e-08,1.510685165921813e-07
F0,S15,1.1482570922613531e-07,1.5731501577092953e-07,1.0712757722194171e-07,9.212551852028874e-08,1.1718893162032028e-07,2.534316932193732e-07,2.1131466838827672e-07
F0,S16,5.2880450842215625e-08,6.037555359748622e-08,8.999580975659183e-08,20.861705450639484,7.535126465183668e-08,6.524848373691098e-08,3.6105518568189883e-07
F0,S17,9.722501606796053e-08,6.018796765545006e-08,4.000415733373325e-07,4.787833120988273e-07,1.8340468448659545e-07,7.636386996809767e-08,1.5341629881923862e-06
F0,S18,3.0269530615617215e-08,6.766518302522346e-08,5.3613360584806457e-08,4.0866317069902236e-08,3.835370929313742e-08,4.895881740331334e-08,9.496166733785653e-08
F0,S19,5.93953797405748e-08,9.061367542856051e-08,1.088879962248733e-07,1.4167462183719075e-07,8.522777623038255e-08,7.83975157234866e-08,3.0032959921814774e-07
F0,S20,6.532607353616661e-08,7.624105195714592e-08,9.06519733920799e-08,8.607366274603916e-08,6.403815163034074e-08,6.209283614405524e-08,1.6878340486164384e-07
F0,S21,6.96981824092303e-08,143.06238059240974,1.0634108793742688e-07,3.965561087288367e-07,8.9300207001146e-08,2.433671254337446e-06,3.158502351685278e-07
F0,S22,3.810963250434585e-08,7.133559085688907e-08,6.594959139375219e-08,5.693193471598762e-08,4.5253564946062675e-08,5.8674276146809764e-08,1.1150813063056947e-07
F0,S23,6.665168220731565e-08,6.36513251670677e-08,6.152226384389961e-08,4.9395549187522056e-08,5.556418522806355e-08,9.227671285463298e-08,1.0435777167658071e-07
F0,S24,4.543504510180306e-08,6.149709998872054e-08,8.341555480050329e-08,5.9091231328799185e-08,6.610999508940211e-08,5.759113657710239e-08,1.7085649797573294e-07
F0,S25,4.8802101406251763e-08,4.843296825853998e-08,2.030675736357133e-07,5.3882800369447015e-08,1.002361278947666e-07,4.755817227542765e-08,3.1893665826152515e-07
F0,S26,4.532072930696976e-08,204.5538840941166,1.9968026219350867e-07,7.352115615513034e-08,7.254889019674785e-08,1.1181122007909407e-07,4.3130629894748076e-07
F0,S27,117.81249564999507,7.752676885014809e-08,4.2193954352088483e-07,9.370216627994278e-08,157.02666740371183,3.288016472528249e-07,3.803305540351316e-07
F0,S28,4.620582663885906e-08,5.485282837237911e-08,6.123706308843879e-08,4.0862073797445943e-08,5.3793089133941905e-08,5.7585787796290676e-08,1.0326121359141573e-07
F0,S29,9.721111047802169e-08,1.8718139107360672e-07,1.0918747102057002e-07,3.0844013582472553e-07,1.3201155603788718e-07,4.171969231171697e-07,3.4135913547732347e-07
F0,S30,2.7580109308783337e-08,3.854433892130707e-08,4.7504334356846636e-08,2.8473713363736814e-08,3.679288027881423e-08,3.463235539786565e-08,7.542727820342344e-08
F0,S31,4.233255039520618e-08,5.553925288617435e-08,1.3816282536840398e-07,5.7001540270681523e-08,6.984947011335719e-08,5.5643131306849474e-08,2.0739306176789605e-07
F0,S32,5.446440278847089e-08,6.698342327993904e-08,2.598001068753165e-07,1.46265336863473e-07,1.0560842268402376e-07,6.456179521675195e-08,6.669716832117686e-07
F0,S33,5.0121353060382933e-08,5.1673775877994504e-08,1.0208303917563997e-07,4.109424174981996e-08,8.82950097364997e-08,6.01437480742805e-08,1.6318443846029717e-07
F0,S34,5.048935328365096e-08,1.0490149022653218e-07,1.432316116765348e-07,4.8179746443218517e-08,7.699876492144997e-08,7.126095345011054e-08,2.1702369357113676e-07
F0,S35,7.94342299484179e-08,5.479866379685476e-07,1.114809596491108e-07,1.0392977650542996e-07,8.350020766197236e-08,5.369344275317186e-07,2.3487760547351637e-07
F0,S36,3.072406496285887e-08,4.797044859972536e-08,9.477227910578582e-08,3.625542741359991e-08,5.186411306317048e-08,4.021172764302966e-08,1.3763980347296002e-07
F0,S37,2.801232147400328e-07,1.4407552471045952e-07,1.9170983491411777e-07,14.315788136617561,1.1039666406522439e-07,2.156733102011308e-07,3.937054115715228e-07
F0,S38,2.8272495646941784e-08,3.856751488917828e-08,5.233767066945025e-08,3.225458733399776e-08,3.715278859473552e-08,3.686041547718152e-08,8.246032966371707e-08
F0,S39,6.685671285668636e-08,5.073179991654718e-08,2.136688047569293e-07,7.472954421303643e-06,2.0507710614483138e-07,7.19479894914908e-08,1.622801754233537e-06
F0,S40,4.245625528295651e-08,6.859562121928943e-08,8.912350903825314e-08,4.384989799411417e-08,5.7762327530611276e-08,5.3595918726251144e-08,1.3860370159611647e-07
F0,S41,3.373867307640461e-08,4.1097764747780035e-08,6.36582965235051e-08,4.914917896480269e-08,4.796322274804414e-08,4.0918384015170274e-08,1.2475414626558271e-07
F0,S42,4.2386400691907255e-08,6.027265275839416e-08,7.275083628723554e-08,4.623788447772209e-08,5.2092967049593926e-08,5.247644447813946e-08,1.2487609840095578e-07
F0,S43,2.9488751178564095e-08,4.233452082870268e-08,5.4650741000787527e-08,3.57012447412432e-08,3.804882949582122e-08,3.808083333848638e-08,8.947240887108246e-08
F0,S44,6.16675537142895e-08,7.409665512105814e-08,1.167788878491582e-07,6.83990883178667e-08,8.850678663098823e-08,6.944596170738436e-08,2.3117882862983403e-07
F0,S45,3.764606714350318e-08,4.843851467780897e-08,4.967470908812577e-08,3.3071590820424236e-08,4.161646742527311e-08,5.162823617383243e-08,7.893333390468726e-08
F0,S46,4.6477107973532306e-08,5.511537072778816e-08,6.066833787437966e-08,5.339304311358702e-08,4.572928542797856e-08,4.474365470168844e-08,1.1291722518366062e-07
F0,S47,4.1957878205744004e-08,4.410087248265252e-08,2.4959098368867444e-07,4.3534220839972506e-08,1.5983704132829437e-07,4.6307681788895876e-08,3.0544595940538677e-07
F0,S48,137.08054897816027,87.70936346022141,57.24409980450934,1.7874773880051655e-07,356.11979652961884,421.9734848164029,50.01022640571265
F0,S49,3.552805430693001e-08,6.065893252511835e-08,8.232558681348029e-08,5.244179683660737e-08,4.7456883151829834e-08,4.629970454160903e-08,1.2619944606316376e-07
F0,S50,7.12167578325814e-08,1.3283473693080044e-07,6.696021417583059e-07,53.406771996269256,1.0141866699024135e-07,1.0059916301730894e-07,7.656871650081106e-07
F0,S51,5.9046165324005734e-08,1.7840022293804737e-07,1.0675123284588477e-06,5.550418997167238e-08,1.7929073638262795e-07,1.0668408303593278e-07,8.466870733947187e-07
F0,S52,4.345736005854369e-08,7.36302143434424e-08,5.8241925273855346e-08,4.054972260524482e-08,4.7938968005882716e-08,5.4507512928239456e-08,1.0991678646937845e-07
F0,S53,7.81799476480446e-08,1.259349378955508e-07,9.712581746796923e-08,1.0481124193436674e-07,7.605396008862923e-08,1.0238708056113503e-07,1.959234485688953e-07
F0,S54,1.0539261335263753e-07,7.249715769233437e-08,8.716079358392432e-08,9.052011503271966e-08,8.080284457254033e-08,8.833138133979587e-08,1.6711322154798458e-07
F0,S55,4.4389946929158627e-08,8.090877025198546e-08,6.559683506727832e-08,4.081436471558387e-08,4.991500912819038e-08,6.326828851466248e-08,1.0726130166677829e-07
F0,S56,336.8561751446647,1.2680818765516563e-07,1.799396175134222e-07,1.454098541726867e-07,135.50077825398375,78.77228157275711,3.2137503220237424e-07
F0,S57,3.787055529722083e-08,4.867043904285385e-08,5.991292562719647e-08,3.651204719550898e-08,4.276657663321368e-08,4.287766157500616e-08,9.875001382503429e-08
F0,S58,4.740445909766144e-08,4.776269823648743e-08,5.8416541319326526e-08,3.98483028461898e-08,5.204782614422808e-08,5.4182120001587234e-08,9.548861888146054e-08
F0,S59,1.2322475684433338e-07,290.54603013252773,1.1458424514316652e-07,4.941129313811524e-07,1.1305516599933739e-07,367.67115751883364,3.204907053898229e-07
F0,S60,4.1926569403879094e-08,6.522113748627822e-08,1.0438002329216901e-07,4.899483323930426e-08,6.548716497140898e-08,5.044560600659043e-08,1.702085595226975e-07
F0,S61,4.1673813093032246e-08,7.885835163018392e-08,1.0506397556257665e-07,5.0492472301433236e-08,5.549498880362514e-08,5.6983317947830497e-08,1.496600183330298e-07
F0,S62,1.0762048329294585e-07,1.6115224608533296e-07,6.422142820050521e-08,7.967393299975734e-08,6.427778159276209e-08,1.983623185942648e-07,1.3036567401992166e-07
F0,S63,5.484555345343329e-08,6.539274446947735e-08,7.756174849263504e-08,6.275182984249148e-08,6.001630075719419e-08,5.929859687685748e-08,1.3790874884911814e-07
F0,S64,6.602182901941444e-08,7.241269244363431e-08,6.827706686187354e-08,5.327034422056121e-08,6.023215257814329e-08,7.084334411618003e-08,1.1915262688098662e-07
F0,S65,5.7005512416595835e-08,1.0204451312749435e-07,7.680085216773584e-08,9.110774789957425e-08,6.105628018322856e-08,1.535364861210279e-07,1.6195195393063577e-07
F0,S66,5.025836245088103e-08,5.034042275086339e-08,6.071881063105113e-08,6.136436954768108e-08,5.812275515243301e-08,7.931852674872535e-08,1.2220225576516583e-07
F0,S67,4.830685225104379e-08,1.5392107769628362e-07,1.0405940300576689e-07,1.3924640136357944e-07,5.967805655439387e-08,1.1197478274217528e-07,1.79624471888657e-07
