,,W0,W1,W2,W3,W4,W5,W6
F0,S0,3.913502209465254e-08,4.7083271266201944e-08,2.0535931827176457e-08,8.0340471951534e-08,5.1622177317821027e-08,2.6531940086919864e-08,4.954231882798919e-08
F0,S1,4.8009018959212676e-08,6.517454099138482e-08,4.534832131756254e-08,7.151568644271996e-08,8.320965112280905e-08,3.512767427204211e-08,7.851761802920671e-08
F0,S2,4.018504355642845e-08,4.0850862674717027e-08,2.1768467675132345e-08,6.829374841698213e-08,5.3036787606105995e-08,2.4060471145777523e-08,4.548111256936801e-08
F0,S3,2.0482735270502474e-07,6.699163900118469e-08,6.81548539673989e-08,1.2345051550518988e-07,8.769619865806164e-07,5.797209751961036e-08,1.1283382800920968e-07
F0,S4,3.4976176171971906e-08,3.8069812371131545e-08,1.724458297897443e-08,5.8863378111713214e-08,4.201360629144317e-08,2.166293461913735e-08,3.823317522335897e-08
F0,S5,1.0475059401133542e-07,543.2970831302125,22.152829726198124,3.4729746511746574e-07,6.502916341549084e-07,254.8244313345895,3.529805125372259e-07
F0,S6,5.7049212326678636e-08,5.160933585557868e-08,2.582380173387931e-08,1.3328243474861608e-07,6.265579947309321e-08,3.145697878781849e-08,7.298791863281047e-08
F0,S7,7.67304764207686e-08,4.1915849704896886e-08,2.2254766429757923e-08,7.069258276398649e-08,6.206817061391403e-08,3.205170366971378e-08,4.597857522627313e-08
F0,S8,4.9879539585768575e-08,4.700299722634055e-08,2.037696452523986e-08,6.820132642430803e-08,5.319569831211567e-08,2.9968044594433616e-08,4.5393053139370485e-08
F0,S9,3.7819783398291976e-08,4.037320760543092e-08,2.0868873554918156e-08,6.87348378030587e-08,4.543606255194376e-08,2.3440651079612226e-08,4.4650713683370914e-08
F0,S10,5.912897104202649e-08,4.6982256437390945e-08,1.882959092547264e-08,6.906596165453815e-08,6.940314608950416e-08,3.9448837565211086e-08,4.344855795026657e-08
F0,S11,4.191799043368858e-08,4.3499151407043294e-08,1.8968245831465835e-08,6.482679789060421e-08,5.1905220323895405e-08,2.5372147381214177e-08,4.288739946315058e-08
F0,S12,7.01388302255423e-08,4.401912866876019e-08,2.194413878931036e-08,7.744982671480613e-08,7.38990171601106e-08,3.4840902871798546e-08,4.916628066610001e-08
F0,S13,5.561753407487385e-08,5.143351703900028e-08,3.681289867881845e-08,6.77473708394219e-08,7.885930743312848e-08,2.9933753914288686e-08,6.009811128448649e-08
F0,S14,4.668236428002018e-08,3.942062935162243e-08,2.3529871384081754e-08,7.675278043728576e-08,6.142817294273376e-08,2.672666144601931e-08,5.185688827023099e-08
F0,S15,4.3431242309613595e-08,3.9290481138612e-08,2.7359662407953024e-08,7.777984422700381e-08,6.161584154882673e-08,2.3568945029547626e-08,5.52004055223036e-08
F0,S16,4.320118994946109e-08,3.9261861710924894e-08,1.942598368416615e-08,6.37934268048707e-08,5.3492676586948295e-08,2.498488236191685e-08,4.156717667380681e-08
