,,W0,W1,W2,W3,W4,W5,W6
F0,S0,4.682781274162629e-08,1.2958899112475734e-06,4.597846875814352e-08,1.75532173387481e-08,5.6072872787930185e-08,1.7086816668735695e-07,6.565103739879654e-08
F0,S1,2.42910273623026e-08,5.087971860401181e-08,2.6193133363035927e-08,1.548826181532046e-08,4.867729405621791e-08,7.096378674370143e-08,5.375264185052902e-08
F0,S2,1.9133180597580343e-08,4.814470789314152e-08,2.189484224472066e-08,1.5308820106842397e-08,3.411176677999378e-08,5.772072265322265e-08,4.4348480255269646e-08
F0,S3,2.319582161624272e-08,5.810493690736984e-08,1.317172914181525e-07,3.518693690522737e-08,1.004460326405903e-07,6.911512728190403e-08,2.5990330783521294e-07
F0,S4,2.991708842268136e-08,6.807752017989744e-08,3.0588768957148655e-08,1.8783601249404113e-08,6.475087257540005e-08,9.401766524642056e-08,6.555088695262079e-08
F0,S5,3.441455577669039e-08,1.3208918332387508e-07,2.5486215444032875e-08,1.696985355015104e-08,5.313984249140135e-08,1.0914661022226263e-07,4.937788684081927e-08
F0,S6,5.529743726072679e-08,1.5912817352860445e-07,1.0736232938062973e-07,1.0125536714378876e-07,1.4276713674294714e-07,2.1844375512785788e-07,1.8088956858753577e-07
F0,S7,3.1473322863922496e-08,7.880358331596275e-08,3.1276152254804084e-08,1.501957537412694e-08,5.0170597977154136e-08,1.0867295032251759e-07,5.3255628459854734e-08
F0,S8,2.1041196721208307e-08,5.34133708774259e-08,2.7388594855109033e-08,2.501741035148246e-08,4.180825658942033e-08,6.471927038538154e-08,6.310111354116839e-08
F0,S9,8.196874358159468e-08,7.700062485059689e-08,7.812905459523169e-07,2.139732217315493e-08,1.4868135486834548e-07,1.481822555246476e-07,9.391198796337505e-08
F0,S10,2.2460176540180754e-08,5.3525827821453876e-08,3.7376041442215315e-08,1.9789518357979608e-08,6.047121841898212e-08,6.929926904173515e-08,7.997181114084188e-08
F0,S11,5.246900349846389e-08,1.0200674908931884e-07,3.673227594300305e-08,2.873790445512247e-08,7.29556262261297e-08,1.6558984413235997e-07,6.808580392486459e-08
F0,S12,3.138802174085129e-08,1.1350846825310304e-07,3.387968310560665e-08,2.3466917389950554e-08,4.645599332786077e-08,1.0444557007049276e-07,6.558690921579116e-08
F0,S13,2.4476562535159844e-08,5.930964366998695e-08,2.529599955759758e-08,2.6637410872330464e-08,3.8877842081699976e-08,7.525932941998152e-08,6.29126445676532e-08
F0,S14,2.683223531623029e-08,6.849568971392671e-08,2.1358108815248426e-08,1.5013560901545903e-08,4.21391797767221e-08,8.353402636151787e-08,4.2873944006459373e-08
F0,S15,4.100336893341777e-08,1.1558147809010635e-07,4.154222800486239e-08,3.424368232101807e-08,5.820538014943007e-08,1.1393151039909412e-07,9.192785242577515e-08
F0,S16,6.39263043384955e-08,125.83799480986876,96.47008066265792,3.789183991161348e-08,227.76385997977067,4.157511697290134e-07,7.762382189458036e-06
F0,S17,3.42034614825646e-08,8.764273033660058e-08,4.154684440375113e-08,2.276992163716265e-08,5.6994441610798984e-08,1.1057128749565197e-07,8.383032357022917e-08
F0,S18,2.6349071532556172e-08,5.974200624824342e-08,2.9331951070822054e-08,1.8891894305512245e-08,5.139594857658454e-08,7.710863108874158e-08,5.645021227975805e-08
F0,S19,2.5586616873065267e-08,6.86353902434758e-08,3.559267967783548e-08,2.6788201164759988e-08,5.317807839136154e-08,8.233485010422514e-08,7.215918017793061e-08
F0,S20,3.8194409620451415e-08,7.28158289862174e-08,3.5214238711291745e-08,3.56144726959153e-08,7.007344223280095e-08,9.892499984550408e-08,7.678670947951374e-08
F0,S21,2.391756036272286e-08,6.4774095148703e-08,2.506259693440334e-08,1.8233808272548966e-08,4.0168027241972846e-08,7.586334666614405e-08,5.1326620955357316e-08
F0,S22,6.30320832296894e-08,6.288980574593423e-08,4.010135863481917e-08,2.2677856957895726e-08,1.468054332417136e-07,1.661507348227139e-07,7.207544325516758e-08
F0,S23,3.337743951788702e-08,6.875478947739219e-08,4.8900399087203954e-08,1.5754933621603853e-08,4.8163825721317165e-08,8.973880800998188e-08,5.341181514665924e-08
F0,S24,3.277569367034575e-08,1.0930630754094498e-07,2.992849132348742e-08,2.1262306336544587e-08,4.8290098088543434e-08,1.1124907460851466e-07,5.862502042302589e-08
F0,S25,3.287431302851177e-08,6.683478507318086e-08,6.428384638856376e-08,1.7310771433484445e-08,1.0697429532591766e-07,9.511866130606789e-08,8.40567945820192e-08
F0,S26,2.518558221823536e-08,5.716665334237584e-08,4.320041304882954e-08,1.1673253943113667e-07,6.171562686315891e-08,7.146556569410975e-08,1.2015009773675173e-07
F0,S27,112.44628005716764,2.2391340346862257e-07,1.3295313333121941e-07,7.67458492058266e-08,4.024025278075958e-07,1.0468561097358804,1.0734398291509718e-07
F0,S28,0.8697526814680099,1.3850164383074906e-07,9.105302821909089e-08,3.010153943405706e-08,202.80863815464366,1.2094037070511587e-06,1.4179608410355755e-07
F0,S29,1.885207729428498e-08,5.143041058639791e-08,2.1624936541718134e-08,1.3308643944570936e-08,3.247389585590118e-08,5.9011698138798e-08,4.328398186819547e-08
F0,S30,2.7002572742125564e-08,7.467927775625377e-08,5.027584798207237e-08,4.019923217265531e-08,7.664123179750731e-08,8.46345303923294e-08,1.4245672850582127e-07
F0,S31,2.1752840686474307e-08,5.007551178739827e-08,2.821132677597406e-08,1.7429389661692975e-08,4.026303693301906e-08,6.350448252982115e-08,5.208251061474568e-08
F0,S32,5.739452230922903e-08,1.2842915724291505e-07,5.70010523797568e-08,2.1457279850015944e-08,1.1328430733451151e-07,1.8353986084814585e-07,9.897035021448868e-08
F0,S33,2.8019904977155367e-08,6.239981263356162e-08,2.453028271014009e-08,1.746544862253849e-08,4.954472719566816e-08,8.235291123422028e-08,4.830616335657446e-08
F0,S34,2.5968198427308566e-08,8.229259823664861e-08,3.280006302921403e-08,1.7100216787636155e-08,4.463912697882167e-08,8.060587366481427e-08,5.58312863775326e-08
F0,S35,2.5899054887548287e-08,9.26986224134673e-08,3.542398107639398e-08,1.7812546057109644e-08,4.9996342127594995e-08,8.944292282882718e-08,6.186343845125606e-08
F0,S36,2.988014017835407e-08,1.014509805847879e-07,154.2574319955054,3.196943095121997e-08,3.832485901793986e-07,1.0444011845860745e-07,85.11316050810453
F0,S37,3.1290130427609694e-08,5.4398454879456397e-08,2.482415842928356e-08,1.647375852836736e-08,4.955501509552594e-08,8.81574634379352e-08,4.72383882901141e-08
F0,S38,3.029591610663878e-08,5.95686068970145e-08,2.6365355192305634e-08,1.5293159362286395e-08,5.439411227748732e-08,8.772504439879742e-08,5.052647104251045e-08
F0,S39,2.896697040642481e-08,7.234301880032501e-08,2.9276112648256688e-08,2.0032674670247076e-08,4.954145428126293e-08,9.019048438077969e-08,5.90792732026088e-08
F0,S40,1.907268911080563e-08,4.839350216501877e-08,2.0885440903386588e-08,1.3955113344356405e-08,3.226575459842496e-08,5.7650194894169853e-08,4.0629943834914406e-08
