,,W0,W1,W2,W3,W4,W5,W6
F0,S0,7.639766227447893e-08,6.331813981495503e-08,1.5525523377915985e-07,3.2045450027236475e-08,1.0327796438424364e-06,5.8985228772417195e-08,6.649673225149144e-08
F0,S1,4.423545196289156e-08,6.125858803383686e-08,1.5428182531307026e-07,2.7159169040234716e-08,3.630536488918769e-07,6.316630509884286e-08,1.1037341074885052e-07
F0,S2,3.735798022513367e-07,5.290063861888536e-08,5.305516556689243e-08,2.3237818996968725e-08,5.245178754818416e-07,1.2117836788890992e-07,3.2265626665271124e-08
F0,S3,5.4264972532229295e-08,4.9781341642748427e-08,2.819066612864e-08,2.1375663324181536e-08,1.1999274509390335e-07,4.852699441491103e-08,2.5416445576972857e-08
F0,S4,3.4499473530830445e-08,6.17594972291014e-08,3.743460330954461e-08,2.8866476484601513e-08,1.0375136186610228e-07,5.8818334609137026e-08,3.542631142078405e-08
F0,S5,3.3050443259484924e-08,3.851641881977528e-08,3.4416621199808837e-08,2.0119186442768817e-08,1.018039619648195e-07,4.132242022075472e-08,3.087460322567505e-08
F0,S6,3.1981306561493e-08,5.678353537603973e-08,3.019523894478626e-08,2.6802287225809418e-08,9.097465603535457e-08,4.6137037649579615e-08,2.8987697860219636e-08
F0,S7,8.870056933491837e-08,5.787222184176385e-08,3.8754727752825586e-08,3.0034288299962427e-08,1.8733266238314171e-07,1.0050558442847305e-07,3.531570471726328e-08
F0,S8,5.051845145459848e-08,5.1868069867263466e-08,3.675378095228787e-08,2.873686740236906e-08,1.3556546187970318e-07,7.547287821258052e-08,3.468406777273714e-08
F0,S9,3.937777829447979e-08,1.652192901504964e-07,3.628076903734494e-08,4.481393870627502e-08,1.2889180229809277e-07,9.648791455544398e-08,4.233177994819731e-08
F0,S10,7.507080434953638e-08,5.790353030675081e-08,4.021497564554192e-08,4.497371423405827e-08,1.7924074441944344e-07,6.999429768117667e-08,4.5532890096123416e-08
F0,S11,1.1664322883404583e-07,9.635383661911535e-08,4.420916624438049e-08,4.392417932752915e-08,2.3598842522709272e-07,1.6190073006617918e-07,4.104007949756024e-08
F0,S12,4.5149831984655293e-08,4.292890755947376e-08,2.83333064220241e-08,1.97631736473007e-08,1.123001128129976e-07,4.351739777990596e-08,2.4633616792660447e-08
F0,S13,4.993453497336477e-08,4.85195612867128e-08,3.6569609281147117e-08,3.0370053730544483e-08,1.4281165676449717e-07,6.045698174487526e-08,3.712113031921035e-08
F0,S14,3.968355704670055e-08,4.609735312894229e-08,5.8740031988378694e-08,3.0233379195577246e-07,1.5011164115070205e-07,5.256171828951357e-08,6.79027744440162e-08
F0,S15,3.032431834528184e-08,3.50439066680542e-08,3.4656092962447664e-08,1.9310737126721425e-08,1.0070975567812143e-07,3.815227070912275e-08,2.798869525901119e-08
F0,S16,3.998197343529346e-08,4.291385610604261e-08,3.3486966348938376e-08,2.5737785351531967e-08,1.1111484281908925e-07,5.27151731479794e-08,3.493338107312883e-08
F0,S17,4.3687294402269625e-08,6.750497468189872e-08,4.237294522985102e-08,6.026596199064174e-08,1.5070953822994345e-07,5.953287192801019e-08,5.155608269981182e-08
F0,S18,5.358437516010163e-08,4.509121633355708e-08,3.499834147708668e-08,2.0642711115323627e-08,1.3763049213650829e-07,5.608991825595592e-08,2.832577420147908e-08
F0,S19,6.866754615419009e-08,1.1266885191704369e-07,1.677827493249819e-07,1.3810987537092831,2.96684039943337e-07,1.1543033375654243e-07,2.1714655895068658e-07
F0,S20,6.251393188529111e-08,5.169500186272703e-08,4.851558504533951e-08,4.0354450481767746e-08,1.873260045385837e-07,6.027500324752901e-08,4.6913331915380136e-08
F0,S21,3.379926659689556e-08,4.402638677325714e-08,3.030586614144911e-08,2.29199995737679e-08,9.491757484672e-08,4.208735506581513e-08,2.8082629505761015e-08
F0,S22,4.970826276488816e-08,8.941520803959605e-08,1.0104008093502175e-07,5.664653625749218e-08,2.7413248370803414e-07,6.765607634887441e-08,8.764492190943836e-08
F0,S23,155.7515459903536,9.209459903635195e-08,3.020529528727525e-07,1.0624676831675877e-07,85.34744213790357,85.27669028003669,1.2483902492291916e-07
F0,S24,2.222811162114132e-07,193.46447213768755,2.693325165156867e-07,90.12244323229727,9.689431332409646e-07,2.3008209829126356,54.219289644234266
F0,S25,3.8540431251896205e-08,4.296831368967354e-08,4.1703726977290805e-08,2.5958683672151622e-08,1.3661146110288015e-07,4.493615788857821e-08,3.3410047030784676e-08
F0,S26,4.441777776747215e-08,9.373501670553996e-08,4.095118438153031e-08,6.083452037249528e-08,1.2910752113981558e-07,7.321160533408947e-08,4.178994273070296e-08
F0,S27,4.8738565447174766e-08,4.193228869790011e-08,3.529381637122769e-08,2.6774881653656958e-08,1.2810052081756366e-07,5.7979605191606956e-08,3.130725605133014e-08
F0,S28,6.754902258351374e-08,1.5626078577640897e-07,3.4382949887554134e-08,3.535098429360929e-08,1.3268641173501714e-07,1.6436826560757368e-07,4.297381793354196e-08
