,,W0,W1,W2,W3,W4,W5,W6
F0,S0,1.0365383429509794e-07,2.0342808084899138e-07,7.315787173333146e-08,1.6245020411753151e-07,1.301271295938153e-07,3.5190499480465687e-07,1.893085355423413e-07
F0,S1,5.577843941072296e-08,4.674990564801446e-08,2.2354040172969424e-08,6.780387818479965e-08,4.664819765505029e-08,1.1322448416560773e-07,8.587334661239041e-08
F0,S2,5.058681177065881e-08,2.2558623149210895e-08,2.3134423571946868e-08,4.6944030334624247e-08,4.4876860720868204e-08,6.991566566464487e-08,7.560787165591228e-08
F0,S3,5.8343576239072727e-08,3.48915637814487e-08,2.72600999649337e-08,5.933729719709194e-08,5.4272593136168763e-08,1.0556434862878178e-07,9.19319166684475e-08
F0,S4,1.608439400451984e-07,4.865377101705478e-08,5.818573286290101e-08,2.0069699960287097e-07,1.752391939381602e-07,2.0875067213883324e-07,2.3590727602790824e-07
F0,S5,5.204235948438913e-08,3.510381609110099e-08,2.6687966790353688e-08,7.208261789037174e-08,4.9768222227275256e-08,9.385583664109051e-08,9.773111500823076e-08
F0,S6,7.292740967828818e-08,7.187780968595413e-08,3.7359008832973954e-08,1.0065388021952144e-07,7.348534644258085e-08,1.7078684628870287e-07,1.2605988861513825e-07
F0,S7,5.8998067484120246e-08,3.42170628560844e-08,2.5530701828468575e-08,8.772567642835304e-08,5.498324985777199e-08,9.5993879774638e-08,1.0337524904412776e-07
F0,S8,6.102777841307442e-08,3.524811316610968e-08,2.2717543844882108e-08,7.142513792587051e-08,4.8876927581726844e-08,1.0272559220363395e-07,8.701516123786189e-08
F0,S9,5.0250756065303527e-08,2.6370782414751587e-08,2.2133352794991167e-08,5.507291282632542e-08,4.4226155706821573e-08,7.482616547261159e-08,8.127863715392873e-08
F0,S10,9.280867881971128e-08,2.8688263958615787e-08,3.8219213712959184e-08,1.1057717932492509e-07,8.607476214096401e-08,1.0794344413067928e-07,1.4953476968140744e-07
F0,S11,5.164718902952282e-08,2.6048042075748634e-08,2.1273229292155423e-08,5.035651264784106e-08,4.356661580801393e-08,7.63635290921989e-08,7.383954531060898e-08
F0,S12,1.110960523888735e-07,7.12358576702543e-07,5.8154171660720206e-08,5.28561197403863e-07,1.1482275722332175e-07,1.049944046915877e-06,2.563879568204298e-07
F0,S13,9.37947131477959e-08,7.985438906888686e-08,4.8113314676380885e-08,2.254665021418291e-07,8.460640563054155e-08,2.028596510014294e-07,1.7456473031365482e-07
F0,S14,6.853346742045541e-08,3.954966908618469e-08,2.4450562938944182e-08,6.512255872425975e-08,5.0916914415836695e-08,1.1085133718071711e-07,8.806796188378357e-08
F0,S15,7.847911636150913e-08,2.540999683621386e-08,4.163188870416791e-08,7.182849027385175e-08,8.536396444406155e-08,8.74377652848589e-08,1.1907899566458544e-07
F0,S16,5.952899383171681e-08,4.932548604437821e-08,2.2907963946504163e-08,7.170897387906342e-08,5.086001271205722e-08,1.250308223953434e-07,8.216251267281224e-08
F0,S17,7.006736810408169e-08,2.8450481199249123e-08,3.778138472530567e-08,6.161428033379837e-08,7.565888986486458e-08,9.627135673305125e-08,1.1429063338785167e-07
F0,S18,6.929031762138001e-08,7.512330975409619e-08,2.6962732811084083e-08,1.287920556907365e-07,6.242298891426604e-08,1.671803498847941e-07,1.0539146222284271e-07
F0,S19,8.462801366970061e-08,1.8628456076117162e-07,4.678457414480597e-08,8.27123928885424e-07,8.869506038838423e-08,2.8182485319943295e-07,3.160637755427928e-07
F0,S20,5.31875349199167e-08,2.2151079573156662e-08,2.1873283542187422e-08,4.832896736932092e-08,4.425360906575721e-08,7.041064928615901e-08,7.457775982541773e-08
F0,S21,6.184740902506427e-08,2.6614133405612244e-08,3.036211798549912e-08,7.154737638452027e-08,6.653222502267765e-08,8.673560015226068e-08,1.1565566366867401e-07
F0,S22,7.316176198352937e-08,5.915142441189595e-08,3.9672149442550506e-08,2.0411339373170848e-07,8.288584974187444e-08,1.5264637225297375e-07,1.8726409885932862e-07
