,0
W0,2.2680545219699866e-08
W1,1.8489620945416618e-10
W2,8.45304826135873e-10
W3,2.8017347331044107e-09
W4,1.9412428331477827e-09
W5,4.647670692747852e-09
W6,3.7177705358715225e-09
