,,W0,W1,W2,W3,W4,W5,W6
F0,S0,2.5029761404596805e-08,8.222625870911859e-08,6.004091022090817e-08,4.505241948714623e-08,7.902920626928864e-08,6.273777354971276e-08,4.979858364117653e-08
F0,S1,2.6980504316086804e-08,7.72402314957351e-08,4.839400161704451e-08,4.638203827509011e-08,6.60202466954457e-08,6.962554333584091e-08,4.050858228269112e-08
F0,S2,3.2660174934360276e-08,3.708888667508677e-07,5.404033972401004e-08,8.715197411509704e-08,6.205507852177118e-08,1.9517521166713927e-07,4.6711282687235236e-08
F0,S3,2.1919268757662923e-08,6.956117860047066e-08,4.3117527429948194e-08,3.090013353263483e-08,5.436270855086639e-08,5.270914755930612e-08,3.26838528246645e-08
F0,S4,3.4215936877257385e-08,8.548625012874628e-08,5.514689777350895e-08,4.965201810847496e-08,9.658758273401187e-08,7.658567839084451e-08,4.561446713319786e-08
F0,S5,2.729987265707436e-08,8.656633167696001e-08,4.7743261805547146e-08,4.054311427430582e-08,6.62983559944618e-08,7.332847546882401e-08,3.847705303112554e-08
F0,S6,2.8993300644035916e-08,8.47234890643186e-08,9.314437341961264e-08,3.917599827774748e-08,1.1137661325692778e-07,6.711513564437324e-08,6.542657438756229e-08
F0,S7,2.2448907619331904e-08,6.595235443623475e-08,3.8805146089110377e-08,5.549274350071581e-08,5.630017277892768e-08,5.30104470602882e-08,4.017428089410537e-08
F0,S8,5.294036467029725e-08,1.2397212248260262e-07,5.332439137191324e-08,5.3557975403976936e-08,1.0825487292300224e-07,1.2730957891152267e-07,4.2060799864178e-08
F0,S9,2.270839216213281e-08,7.357928859654504e-08,4.812458833632123e-08,5.504380649134979e-08,5.971724692298968e-08,5.978005534137864e-08,4.3912315731879123e-08
F0,S10,3.279058439612749e-08,1.1619902653674021e-07,5.923726976479402e-08,6.086086947936868e-08,7.242670449403389e-08,8.490852932135492e-08,4.7861530372588516e-08
F0,S11,2.758806298663086e-08,1.2531405595145087e-07,6.225599481429878e-08,1.0704191017605084e-07,7.614446100419367e-08,8.799555693759635e-08,6.122813567172739e-08
F0,S12,1.8750520816277925e-08,5.934550454993317e-08,4.5955349361263594e-08,3.489720090985662e-08,5.430608356142073e-08,4.457595165393326e-08,3.619026124254158e-08
F0,S13,3.319282463582642e-08,1.4926003784491733e-07,6.378411822901941e-08,1.2718619463016758e-07,7.806249552984434e-08,1.237144398650769e-07,6.727729408870811e-08
F0,S14,2.3827375072035877e-08,8.450333040968962e-08,4.8866464407686604e-08,4.1178897657009964e-08,6.270000837975997e-08,6.383231057956404e-08,3.7191270769717195e-08
F0,S15,3.7015005395845134e-08,2.9693198522266204e-07,4.987739656268009e-08,1.0404128651162463e-07,6.241211100044336e-08,2.145185965533902e-07,4.924410555651374e-08
F0,S16,2.103339540295963e-08,7.614631396903308e-08,1.1220679765250478e-07,4.077210758645245e-08,1.123662231588127e-07,5.5577726095296966e-08,9.52710608374235e-08
F0,S17,2.860408134429665e-08,8.673342906446727e-08,4.987378744003322e-08,3.984437270826016e-08,6.497115222994557e-08,7.084289402117385e-08,3.761336581097127e-08
F0,S18,3.1732349649074854e-08,1.6894494461838185e-07,6.007868814317357e-08,1.4484270381642115e-07,7.3380714586166e-08,1.0473373363940064e-07,6.581875547343439e-08
F0,S19,2.4840578277372508e-08,1.3344178561782686e-07,7.617709216720802e-08,6.37724151508471e-08,6.539403104018826e-08,6.186375477351877e-08,5.749578527573769e-08
F0,S20,2.747306725017197e-08,1.1249801061497799e-07,5.3827454751648106e-08,4.449329730131793e-08,7.717765521845175e-08,8.007265099991951e-08,4.4035806770832555e-08
F0,S21,2.254139876266904e-08,8.127041318685018e-08,8.709511457813316e-08,3.546489516771671e-08,8.685819012086008e-08,5.61489824761121e-08,6.009601438198799e-08
