,0
W0,2.2783102071599615e-09
W1,2.753600014671065e-09
W2,2.9844500759601544e-08
W3,4.982026458044687e-09
W4,6.93275703511631e-09
W5,8.095802916940897e-10
W6,1.5034984368611504e-09
