,0
W0,1.0091367741438262e-09
W1,3.218441568808572e-07
W2,8.44372283204109e-09
W3,2.1832003982424908e-09
W4,4.808123899024963e-10
W5,2.087187755961395e-08
W6,7.756870701314256e-10
