,,W0,W1,W2,W3,W4,W5,W6
F0,S0,3.422428923657228e-08,8.358177539407893e-08,5.3534175903269974e-08,3.579884794162012e-08,5.089426747688136e-08,1.076480362437166e-07,3.700356985732501e-08
F0,S1,4.5183406127750315e-08,1.2962714716671496e-07,5.4372009442662394e-08,4.3451094651359456e-08,6.44850228082689e-08,1.5554153082268111e-07,4.120754674390306e-08
F0,S2,2.3999739110681404e-08,4.2059919830177486e-08,3.628782065352957e-08,2.5396862644909695e-08,3.205145255990617e-08,6.408411039080219e-08,2.6809884282290064e-08
F0,S3,4.96130476703049e-08,4.611320727014938e-06,6.589750296223351e-08,7.631650151975883e-08,8.41040541043269e-08,3.944535983136501e-07,5.97652595685143e-08
F0,S4,3.1907588676423126e-08,4.90673919921407e-08,4.426629392716484e-08,3.142850341861006e-08,4.0520644487301094e-08,7.374000456140467e-08,3.167530560121455e-08
F0,S5,3.187459517027942e-08,5.065261909377576e-08,4.874485080906536e-08,3.755078629533292e-08,4.397569372437265e-08,8.340826302321154e-08,3.825411598722496e-08
F0,S6,3.73327455644816e-08,1.0299275752805209e-07,5.1700258255836226e-08,3.635981378338207e-08,5.725446738944698e-08,1.1788308411374192e-07,3.7346082828309154e-08
F0,S7,3.419821334134869e-08,4.691611814779202e-08,4.318538396622112e-08,3.08890621146038e-08,4.483415753481195e-08,8.330309770610164e-08,3.0261119124435285e-08
F0,S8,4.4936794983275346e-08,7.242272857826245e-08,7.28203305364109e-08,6.42497474401261e-08,6.199216111209695e-08,1.3098344733366492e-07,6.152228109390731e-08
F0,S9,3.1749689727041347e-08,5.0544697635788025e-08,4.3614415004020395e-08,3.1903026803004234e-08,4.065876861832737e-08,7.858698908477753e-08,3.1455722391455533e-08
F0,S10,2.984295678591876e-08,5.090199961893252e-08,4.138664499976613e-08,2.975746073108077e-08,3.540444478765511e-08,7.233060027968278e-08,3.1029754425913744e-08
F0,S11,2.9379274122659012e-08,5.674271422627278e-08,4.6607945385107356e-08,3.484754278627379e-08,3.905440395552932e-08,8.290765476559392e-08,3.633953178910649e-08
F0,S12,2.90538138100958e-07,6.462258724263364e-08,4.954303065649985e-08,6.414218522094135e-08,9.596980087578174e-08,1.8761742823273384e-07,4.285690917352884e-08
F0,S13,3.1978160192894146e-08,6.272816440113297e-08,5.8279210159443744e-08,4.226311705746307e-08,4.787937520185689e-08,8.70829432107715e-08,4.199357718447404e-08
