,0
W0,9.02289221116348e-09
W1,4.376747519962976e-09
W2,4.703962996899236e-09
W3,2.3053591258204165e-09
W4,4.156927801979293e-09
W5,4.5175074792069836e-10
W6,4.2614809458996206e-09
