,0
W0,3.4975319307406494e-09
W1,1.5003815967418177e-09
W2,7.348382102811968e-08
W3,2.3071629384752157e-08
W4,2.929788878169859e-08
W5,2.6885649262453626e-10
W6,3.589918029511807e-09
