,0
W0,3.2753506573612867e-09
W1,4.0098202536142935e-10
W2,3.2944439731785735e-08
W3,2.5406576842357254e-10
W4,3.933929959565319e-09
W5,6.300976851392193e-09
W6,3.995594177741424e-08
