,0
W0,1.3744068105836506e-09
W1,1.3906187312784368e-10
W2,1.214088940493241e-09
W3,6.365889637649502e-08
W4,5.629402055618016e-09
W5,8.279210983452856e-09
W6,8.152425401419805e-10
