,0
W0,1.4820561444750524e-09
W1,8.140407925516513e-08
W2,5.833199478999518e-10
W3,1.245779035485839e-10
W4,6.343210401382748e-10
W5,7.960236249049402e-07
W6,2.1600943256316896e-08
