,0
W0,4.680779763788223e-09
W1,7.436789850601144e-09
W2,5.794519308821577e-09
W3,2.31391505955969e-09
W4,5.466181951518934e-10
W5,1.091958252708025e-07
W6,2.1014294748766815e-09
