,0
W0,5.741215391985577e-09
W1,1.5285830379241363e-09
W2,1.6619292608766045e-09
W3,2.689148126400198e-09
W4,4.4813943667065814e-09
W5,1.537199667556166e-08
W6,3.366366518875452e-09
