,,W0,W1,W2,W3,W4,W5,W6
F0,S0,1.6681352393226155e-07,3.355405426858367e-07,4.5821220169470184e-08,65.67201603735326,1.2703330129559838e-07,9.274629130335016e-07,2.605762930802993e-07
F0,S1,9.472365543189636e-08,9.314810227597185e-08,2.3241447656893783e-08,6.954293447105211e-08,6.500946196515941e-08,1.249207214033942e-07,1.1361689587110359e-07
F0,S2,5.4441939035739095e-08,1.1329413880544246e-07,1.729595903592202e-08,3.857323546944177e-08,4.120419366860155e-08,1.2206546702916856e-07,6.586753596337075e-08
F0,S3,1.356048267198199e-06,2.401117186592245e-07,3.842758126994594e-08,8.442930230935404e-07,2.1803692773582192e-07,3.895434552564413e-07,4.455033424564128e-07
F0,S4,4.418648904110967e-07,2.0265384379730382e-07,3.6070765373648865e-08,8.3876830257874e-08,1.8443731197338786e-07,1.5227243221950607e-06,1.1128722091080898e-07
F0,S5,1.3152653174025682e-07,9.22334317984274e-08,5.234283203144768e-08,8.492223510829943e-08,8.454041779513347e-08,9.841818750637e-08,1.5703021105813388e-07
F0,S6,5.915407542072693e-08,7.475048577811909e-08,1.696916229260981e-08,5.5792567857073067e-08,4.3137457321823684e-08,6.935448608119067e-08,8.114227588475052e-08
F0,S7,9.019200066830701e-08,8.86570572496601e-08,2.4347318772303292e-08,8.824653668695217e-08,6.103919759080998e-08,9.363353263150236e-08,1.0451215288197078e-07
F0,S8,8.844110705661953e-08,8.215529353309784e-08,2.6919337725557652e-08,7.162481061017841e-08,8.040055034942779e-08,9.095964098425584e-08,1.450185244208739e-07
F0,S9,5.212134448126666e-08,6.714483379773867e-08,1.9505808013326744e-08,4.3826866398945136e-08,4.307088151242139e-08,5.7848615604497805e-08,7.337105882962878e-08
F0,S10,6.766131792597393e-08,8.733174904294098e-08,1.6541454520966987e-08,4.8591356589624554e-08,4.8789650357609644e-08,8.895844063408238e-08,7.764470570398895e-08
F0,S11,5.055312368985984e-08,9.375544752795761e-08,1.7206323101168688e-08,4.713250604635408e-08,4.069405827371262e-08,8.241512733229446e-08,7.687506633926717e-08
F0,S12,6.557739457761356e-08,5.98075914635119e-08,2.0040721735870657e-08,4.494648306269401e-08,5.098043885559503e-08,6.383829211207551e-08,7.43635285645779e-08
