,0
W0,2.1969981389702298e-10
W1,4.9675876745425285e-09
W2,7.981408867152594e-10
W3,9.398299916085762e-10
W4,3.9217140646030657e-10
W5,2.5643553946963493e-10
W6,6.23324436510586e-09
