,0
W0,1.7678296160283935e-08
W1,9.880561036013091e-09
W2,7.453883732466693e-09
W3,1.9761182690203327e-09
W4,1.3136618459697047e-09
W5,3.806003512352163e-09
W6,2.5534910963465052e-08
