,0
W0,5.937133007449802e-10
W1,3.540101545240759e-10
W2,2.4353368210938697e-09
W3,1.2006151628440875e-10
W4,3.5029660283569797e-09
W5,1.0140832618077411e-09
W6,3.2370209845922204e-09
