,0
W0,5.696887406259066e-10
W1,1.4217365063018406e-09
W2,6.188416445951361e-10
W3,4.722562008119269e-09
W4,4.781578466506176e-10
W5,8.555347541516767e-10
W6,4.540528619756401e-09
